ID,Type,Speaker,Expression,Text,Background,Music,Item,Effect,NextID
hope_wanted_suffering,대사,hope,,"""백작이 고통받는 걸... 보고 싶었습니까?""

호프가 고개를 숙인다.

[제퍼슨 호프]: ""...네. 솔직히 말하면...""

[제퍼슨 호프]: ""백작이 천천히 죽어가면서... 자신의 죄를 후회하는 걸 보고 싶었어요.""

[제퍼슨 호프]: ""루시처럼... 절망 속에서... 고통받으면서...""

그가 떨린다.

[제퍼슨 호프]: ""하지만... 막상 독을 먹이고 나니까...""

[제퍼슨 호프]: ""속이 안 좋았어요. 기쁘지도 않고... 후련하지도 않고...""

[왓슨]: ""후회하셨군요.""

[제퍼슨 호프]: ""네... 여관으로 돌아오는 길에... 계속 생각했습니다.""

[제퍼슨 호프]: ""이게... 루시가 원한 일일까? 이게... 정의일까?""

홈즈가 조용히 말한다.

[셜록 홈즈]: ""복수는 아무도 구원하지 못합니다.""",inn,,,,CHOICE:hope_realized|hope_what_now|hope_not_too_late
hope_why_no_police,대사,hope,,[호프]: 경찰이요? 그들은 20년 전에도 아무것도 하지 않았소.,,,,,press_hope_level_2
hope_not_failure,대사,watson,,"""실패가 아닙니다.""

호프가 당신을 본다.

[제퍼슨 호프]: ""...무슨 말씀입니까?""

[왓슨]: ""당신은 깨달았습니다. 복수가 답이 아니라는 걸...""

[왓슨]: ""루시가 원한 건 복수가 아니라 정의였다는 걸...""

홈즈가 말한다.

[셜록 홈즈]: ""백작이 살아있다는 건... 당신에게 두 번째 기회입니다.""

[셜록 홈즈]: ""올바른 방식으로... 이 일을 끝낼 기회...""

호프가 떨린다.

[제퍼슨 호프]: ""두 번째 기회...""

당신이 고개를 끄덕인다.

[왓슨]: ""네. 법정에 서십시오. 진실을 말하십시오. 그것이 진정한 정의입니다.""",inn,,,,CHOICE:hope_courage|hope_together|hope_lucy_proud
hope_fortunate,대사,holmes,,"홈즈가 말한다.

[셜록 홈즈]: ""오히려 다행입니다.""

호프가 놀란다.

[제퍼슨 호프]: ""...다행이라고요?""

[셜록 홈즈]: ""네. 백작이 살아있으니... 당신은 살인자가 아닙니다.""

[셜록 홈즈]: ""살인 미수죄는... 정상참작이 가능합니다. 20년간의 고통, 정신적 트라우마...""

[왓슨]: ""법정에서 변호할 수 있습니다.""

호프가 멍하니 듣는다.

[제퍼슨 호프]: ""저를... 변호한다고요?""

[셜록 홈즈]: ""당신은 피해자이기도 합니다. 백작의 범죄로 인한...""

홈즈가 진지하게 말한다.

[셜록 홈즈]: ""올바른 재판을 받으십시오. 그것이 루시가 원하는 정의입니다.""",inn,,,,CHOICE:hope_go_together|hope_ellen_testify|hope_trust_justice
hope_not_wasted,대사,watson,,"""허비한 게 아닙니다.""

호프가 당신을 본다.

[왓슨]: ""20년간... 당신은 루시를 기억했습니다. 잊지 않았습니다.""

[왓슨]: ""그 기억이... 비록 복수의 형태였지만... 루시에 대한 사랑이었습니다.""

홈즈가 말한다.

[셜록 홈즈]: ""이제 그 사랑을... 올바른 방향으로 돌릴 수 있습니다.""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""올바른 방향...""

[왓슨]: ""네. 법정에서 진실을 말하고... 엘렌을 만나고... 루시의 뜻을 따르는 것...""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""...알겠습니다. 그렇게 하겠습니다.""",inn,,,,CHOICE:hope_go_together|hope_meet_ellen_offer|hope_brave_choice
hope_can_fix,대사,watson,,"""이제라도 바로잡을 수 있습니다.""

호프가 당신을 본다.

[제퍼슨 호프]: ""...어떻게요?""

[왓슨]: ""법정에 서십시오. 백작의 죄와... 당신의 고통을... 모두 밝히십시오.""

[왓슨]: ""그것이 진정한 정의입니다.""

홈즈가 말한다.

[셜록 홈즈]: ""복수가 아니라 재판으로... 이 20년을 끝내십시오.""

호프가 떨린다.

[제퍼슨 호프]: ""재판...""

[제퍼슨 호프]: ""법이... 정의를 실현할 수 있을까요?""

[왓슨]: ""믿어야 합니다. 그것이 문명사회의 약속이니까요.""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""...알겠습니다. 법정에 서겠습니다.""",inn,,,,CHOICE:hope_brave_choice|hope_together|hope_lucy_proud
hope_lucy_waiting,대사,watson,,"""루시는... 당신을 기다리고 있습니다.""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""...기다리고 있다고요?""

[왓슨]: ""네. 올바른 당신을... 복수가 아닌 정의를 선택한 당신을...""

[왓슨]: ""루시는 그런 당신을 사랑했을 겁니다.""

호프가 로켓을 쥔다.

[제퍼슨 호프]: ""루시... 저를... 용서해줄까요?""

홈즈가 조용히 말한다.

[셜록 홈즈]: ""이미 용서했을 겁니다. 당신이 깨달았으니까요.""

호프가 흐느낀다.

[제퍼슨 호프]: ""고맙습니다... 탐정님들...""

그가 일어선다.

[제퍼슨 호프]: ""이제... 루시에게 떳떳해질 수 있습니다.""",inn,,,,CHOICE:hope_go_together|hope_meet_ellen_offer|hope_lucy_proud
hope_lucy_forgive,대사,watson,,"""루시는... 당신을 용서할 겁니다.""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""정말... 그럴까요?""

[왓슨]: ""물론입니다. 루시는 정의로웠지만... 용서할 줄도 아는 사람이었습니다.""

[왓슨]: ""그리고 당신을... 사랑했습니다.""

호프가 로켓을 쥔다.

[제퍼슨 호프]: ""루시...""

홈즈가 말한다.

[셜록 홈즈]: ""이제 올바른 선택을 하십시오. 루시를 위해서...""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""네... 루시를 위해... 올바르게...""",inn,,,,CHOICE:hope_court_decision|hope_meet_ellen_offer|hope_go_together
hope_brave_choice,대사,holmes,,"홈즈가 말한다.

[셜록 홈즈]: ""용기 있는 선택입니다, 호프.""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""...20년 만에 처음으로 옳은 선택을 하는 것 같습니다.""

당신이 그의 어깨에 손을 얹는다.

[왓슨]: ""늦지 않았습니다.""

호프가 창밖을 본다.

[제퍼슨 호프]: ""백작 저택이... 저곳에 있군요.""

[제퍼슨 호프]: ""엘렌이... 루시의 딸이... 거기 있다는 게 믿기지 않습니다.""

홈즈가 문을 연다.

[셜록 홈즈]: ""가시죠. 이제... 진실과 마주할 시간입니다.""",inn,,,,CHOICE:hope_to_mansion_with_watson|hope_final_preparation|hope_lucy_watching
hope_lucy_proud,대사,watson,,"""루시가 자랑스러워할 겁니다.""

호프가 로켓을 본다.

[제퍼슨 호프]: ""...정말 그럴까요?""

[왓슨]: ""물론입니다. 당신은 복수가 아닌 정의를 선택했으니까요.""

[왓슨]: ""루시가 사랑했던 당신... 그 당신으로 돌아온 겁니다.""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""루시... 저를 봐주세요... 이제 올바른 길을 가겠습니다...""

홈즈가 조용히 말한다.

[셜록 홈즈]: ""그녀는 보고 있을 겁니다. 그리고 미소 짓고 있을 거예요.""

호프가 일어선다.

[제퍼슨 호프]: ""가겠습니다. 저택으로... 엘렌을 만나러...""",inn,,,,CHOICE:hope_to_mansion_with_watson|hope_ready|hope_courage
hope_go_together,대사,watson,,"""함께 가시겠습니까?""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""네... 혼자서는... 용기가 나지 않습니다.""

당신이 미소 짓는다.

[왓슨]: ""괜찮습니다. 우리가 함께 있으니까요.""

홈즈가 모자를 쓴다.

[셜록 홈즈]: ""자, 그럼 가시죠. 엘렌이 기다리고 있을 겁니다.""

호프가 로켓을 주머니에 넣는다.

[제퍼슨 호프]: ""루시... 함께 가요...""

네 사람이 여관을 나선다.

저택을 향해...",inn,,,,CHOICE:hope_to_mansion_with_watson
hope_to_mansion_with_watson,대사,watson,,"저택에 도착했다.

호프가 저택을 바라본다.

[제퍼슨 호프]: ""...20년 만에 다시 왔군요. 이번에는 복수가 아니라...""

[왓슨]: ""정의를 위해서입니다.""

뒷뜰로 향한다.

그곳에... 엘렌이 서 있다.

창백한 얼굴, 루시를 닮은 모습...

호프가 얼어붙는다.

[제퍼슨 호프]: ""...루시?""

엘렌이 당신을 본다.

[엘렌]: ""탐정님들... 그리고...""

그녀가 호프를 본다.

[엘렌]: ""...호프님?""",backyard,,,,CHOICE:ellen_first_meet|ellen_first_meet|ellen_first_meet
hope_ready,대사,watson,,"""준비는 되셨습니까?""

호프가 깊��� 숨을 쉰다.

[제퍼슨 호프]: ""...네. 가겠습니다.""

[제퍼슨 호프]: ""루시의 딸을... 만나러...""

당신이 고개를 끄덕인다.

[왓슨]: ""함께 가시죠.""",inn,,,,CHOICE:hope_to_mansion_with_watson
hope_courage,대사,watson,,"""용기를 내십시오.""

호프가 로켓을 쥔다.

[제퍼슨 호프]: ""...네. 용기...""

[왓슨]: ""루시가 함께 합니다.""

호프가 일어선다.

[제퍼슨 호프]: ""가겠습니다.""",inn,,,,CHOICE:hope_to_mansion_with_watson
hope_together,대사,watson,,"""우리가 함께 하겠습니다.""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""...고맙습니다.""

홈즈가 모자를 쓴다.

[셜록 홈즈]: ""가시죠.""

당신과 홈즈, 호프가 여관을 나선다.",inn,,,,CHOICE:hope_to_mansion_with_watson
hope_final_preparation,대사,watson,,"""준비가 더 필요하십니까?""

호프가 잠시 생각한다.

[제퍼슨 호프]: ""...아니요. 이미 20년을 기다렸습니다.""

[제퍼슨 호프]: ""더 이상 미룰 수 없습니다.""

당신이 고개를 끄덕인다.

[왓슨]: ""그럼 가시죠.""",inn,,,,CHOICE:hope_to_mansion_with_watson
hope_lucy_watching,대사,watson,,"""루시가 지켜보고 있습니다.""

호프가 로켓을 쥔다.

[제퍼슨 호프]: ""...네. 루시...""

[왓슨]: ""그녀는 당신이 올바른 선택을 하는 걸 보고 있을 겁니다.""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""루시... 함께 가요...""",inn,,,,CHOICE:hope_to_mansion_with_watson
hope_court_decision,대사,watson,,"""법정에 서시겠습니까?""

호프가 잠시 생각한다.

[제퍼슨 호프]: ""...네. 그렇게 하겠습니다.""

[제퍼슨 호프]: ""루시를 위해... 올바른 방식으로...""

홈즈가 고개를 끄덕인다.

[셜록 홈즈]: ""현명한 선택입니다.""

호프가 일어선다.

[제퍼슨 호프]: ""가겠습니다. 저택으로...""",inn,,,,CHOICE:hope_to_mansion_with_watson|hope_to_mansion_with_watson|hope_to_mansion_with_watson
hope_ellen_testify,대사,holmes,,"홈즈가 말한다.

[셜록 홈즈]: ""엘렌도 증언할 수 있습니다.""

호프가 놀란다.

[제퍼슨 호프]: ""루시의 딸이... 저를 위해?""

[셜록 홈즈]: ""백작의 과거를 증언할 수 있습니다. 20년간의 죄책감과 속죄를...""

[왓슨]: ""그리고 당신의 고통도...""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""루시의 딸이... 저를 도와준다니...""",inn,,,,CHOICE:hope_to_mansion_with_watson|hope_go_together|hope_to_mansion_with_watson
hope_trust_justice,대사,watson,,"""정의를 믿으십시오.""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""...정의.""

[제퍼슨 호프]: ""루시가 원한 것도... 정의였을 겁니다.""

[왓슨]: ""맞습니다. 복수가 아니라...""

호프가 일어선다.

[제퍼슨 호프]: ""알겠습니다. 가겠습니다.""",inn,,,,CHOICE:hope_to_mansion_with_watson|hope_to_mansion_with_watson|hope_to_mansion_with_watson
hope_why_now,대사,hope,,"""왜 이제야 행동했습니까?""

호프가 한숨을 쉰다.

[제퍼슨 호프]: ""...기회를 기다렸습니다. 20년간...""

[제퍼슨 호프]: ""백작은 항상 조심스러웠어요. 사람들 속에 숨어 살았죠.""

[제퍼슨 호프]: ""하지만 3일 전... 드레버가 저택을 방문한다는 소식을 들었습니다.""

[왓슨]: ""그래서...?""

[제퍼슨 호프]: ""모두 모이는 순간... 그때가 바로 심판의 때라고 생각했습니다.""

[제퍼슨 호프]: ""백작, 드레버, 스탠거슨... 모두 한 곳에.""",inn,,,,CHOICE:hope_plan_details|hope_last_night
hope_realized,대사,hope,,"호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""네... 깨달았습니다. 너무 늦게...""

[제퍼슨 호프]: ""루시를 사랑했다면... 그녀가 원하는 방식으로 살았어야 했습니다.""

[제퍼슨 호프]: ""복수가 아니라... 용서와 치유로.""

그가 눈물을 닦는다.

[제퍼슨 호프]: ""하지만 저는... 증오에 사로잡혔습니다. 20년간...""",inn,,,,CHOICE:hope_not_too_late|hope_lucy_forgives
hope_trust_law,대사,hope,,"""법을 믿을 수 없었습니까?""

호프가 쓴웃음을 짓는다.

[제퍼슨 호프]: ""법이요? 20년 전... 법은 루시를 지키지 못했습니다.""

[제퍼슨 호프]: ""백작과 교단은 법망을 빠져나갔죠. 돈과 권력으로...""

[왓슨]: ""하지만...""

[제퍼슨 호프]: ""경찰은 루시의 죽음을 '자연사'로 처리했습니다. 조사조차 제대로 하지 않았어요.""

그가 주먹을 쥔다.

[제퍼슨 호프]: ""그래서... 제 손으로 직접 정의를 실현하려 했습니다.""",inn,,,,CHOICE:hope_realize_difference|hope_this_time_different
hope_living_dead,대사,hope,,"""살아있는 시체처럼 지냈습니다.""

호프가 말한다.

[제퍼슨 호프]: ""그렇습니다. 마음은 이미... 루시와 함께 무덤에 묻혔으니까요.""

[제퍼슨 호프]: ""매일 아침 눈을 뜨면... '왜 내가 살아있지?'라고 생각했습니다.""

[왓슨]: ""...""

[제퍼슨 호프]: ""하지만 복수... 그것만이 저를 움직이게 했습니다.""

[제퍼슨 호프]: ""그들을 심판하기 전까지는... 죽을 수 없었습니다.""",inn,,,,CHOICE:hope_twenty_years_endured|hope_lucy_wanted_happiness
hope_still_alive,대사,hope,,"""아직 살아계셨군요.""

호프가 고개를 끄덕인다.

[제퍼슨 호프]: ""네... 어떻게든 살아왔습니다.""

[제퍼슨 호프]: ""루시 없는 세상에서... 매일이 고통이었지만.""

[왓슨]: ""20년이란 세월...""

[제퍼슨 호프]: ""하루하루가 전쟁이었습니다. 복수심과... 슬픔과... 죄책감 사이에서.""",inn,,,,CHOICE:hope_can_end|hope_plan_details
hope_lucy_peace,대사,hope,,"잠시 침묵이 흐른다.

호프가 로켓을 내려다본다.

[제퍼슨 호프]: (떨리는 목소리로) ""루시... 평화롭게 잠들길...""

당신이 조용히 말한다.

[왓슨]: ""그녀는 당신을 사랑했습니다. 그 사랑이... 당신을 올바른 길로 인도할 겁니다.""

호프가 눈물을 닦는다.

[제퍼슨 호프]: ""...감사합니다, 박사님.""",inn,,,,CHOICE:hope_to_mansion_decision|hope_last_night
inn_hope_drebber_contact,대사,innkeeper,,"""드레버와 접촉한 적 있습니까?""

여관 주인이 고개를 끄덕인다.

[제임스 매튜스]: ""네... 이틀 전이었어요.""

[제임스 매튜스]: ""호프 씨가 드레버 씨 방 앞에서... 오래 서있더라고요.""

[왓슨]: ""말을 걸었나요?""

[제임스 매튜스]: ""아뇨... 그냥 서있기만 했어요. 문을 응시하면서...""

[제임스 매튜스]: ""마치... 안으로 들어가고 싶지만 망설이는 것 같았습니다.""",inn,,,,CHOICE:inn_hope_after_drebber|inn_meet_hope
inn_hope_today,대사,innkeeper,,"""오늘은 어디 계십니까?""

여관 주인이 위층을 가리킨다.

[제임스 매튜스]: ""아침부터 방에만 계세요. 나오지도 않으시고...""

[제임스 매튜스]: ""점심도 거르셨어요.""

홈즈가 메모한다.

[셜록 홈즈]: ""무언가를 기다리고 있군요...""",inn,,,,CHOICE:inn_meet_hope|inn_ask_coachman
inn_hope_brought_something,대사,innkeeper,,"""무언가를 가져온 것 같습니까?""

여관 주인이 생각한다.

[제임스 매튜스]: ""그러고 보니... 작은 가방 하나 들고 오셨어요.""

[제임스 매튜스]: ""크지 않았지만... 조심스럽게 다루시더라고요.""

[왓슨]: ""지금도 가지고 계신가요?""

[제임스 매튜스]: ""네, 아마... 방에 있을 겁니다.""

홈즈가 당신을 본다.

[셜록 홈즈]: ""그 가방 안에... 독약이 있을 수도 있어.""",inn,,,,CHOICE:inn_meet_hope|inn_hope_location
hope_lucy_forgives,대사,hope,,"""루시는 당신을 용서할 겁니다.""

호프가 로켓을 쥔다.

[제퍼슨 호프]: ""...정말 그럴까요?""

[왓슨]: ""그녀는 당신을 사랑했습니다. 그 사랑은... 증오보다 강합니다.""

호프가 눈물을 흘린다.

[제퍼슨 호프]: ""루시... 미안해...""",inn,,,,CHOICE:hope_what_now|hope_to_mansion_with_watson
hope_realize_difference,대사,hope,,"""그건 정의가 아니라 복수입니다.""

호프가 멈춘다.

[제퍼슨 호프]: ""...차이가 있나요?""

[왓슨]: ""있습니다. 정의는... 진실을 밝히는 것입니다. 복수는 단지 고통을 돌려주는 것이고요.""

홈즈가 말한다.

[셜록 홈즈]: ""정의는 법정에서 이루어집니다. 복수는... 또 다른 비극만 낳죠.""

호프가 고개를 숙인다.

[제퍼슨 호프]: ""...알고 있습니다. 하지만...""",inn,,,,CHOICE:hope_not_too_late|hope_legal_path
